,State,Price,Size,Price per sq.foot,Size in Yards,Price per sq.yards,Beds,Baths,Total Rooms,datesold,postcode,propertyType
645,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,8/3/2007 0:00,2607,house
646,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,8/7/2007 0:00,2904,house
647,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,8/10/2007 0:00,2602,house
648,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,8/10/2007 0:00,2602,house
649,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,8/11/2007 0:00,2602,house
650,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,8/14/2007 0:00,2617,house
651,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,8/24/2007 0:00,2904,house
652,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,8/28/2007 0:00,2906,house
653,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,8/28/2007 0:00,2902,house
654,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,8/30/2007 0:00,2905,house
655,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,8/31/2007 0:00,2611,house
656,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,9/6/2007 0:00,2611,house
657,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,9/11/2007 0:00,2904,house
658,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,9/18/2007 0:00,2602,house
659,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,9/20/2007 0:00,2604,house
660,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,9/21/2007 0:00,2603,house
661,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,9/22/2007 0:00,2607,house
662,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,10/2/2007 0:00,2611,house
663,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,10/12/2007 0:00,2905,house
664,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,10/12/2007 0:00,2614,house
665,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,10/15/2007 0:00,2615,house
666,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,10/19/2007 0:00,2905,house
667,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,10/24/2007 0:00,2602,house
668,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,11/5/2007 0:00,2611,house
669,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,11/7/2007 0:00,2615,house
670,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,11/8/2007 0:00,2905,house
671,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,11/12/2007 0:00,2903,house
672,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,11/16/2007 0:00,2615,house
673,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,11/17/2007 0:00,2902,house
674,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,11/17/2007 0:00,2603,house
675,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,11/17/2007 0:00,2603,house
676,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,11/20/2007 0:00,2615,house
677,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,11/22/2007 0:00,2902,house
678,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,11/23/2007 0:00,2904,house
679,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,11/24/2007 0:00,2905,house
680,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,11/24/2007 0:00,2605,house
681,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,11/30/2007 0:00,2602,house
682,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,12/1/2007 0:00,2615,house
683,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,12/3/2007 0:00,2905,house
684,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,12/4/2007 0:00,2906,house
685,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,12/5/2007 0:00,2600,house
686,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,12/7/2007 0:00,2902,house
687,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,12/8/2007 0:00,2602,house
688,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,12/8/2007 0:00,2906,house
689,CA,610,2008,0.30378486055776893,222.888,2.736800545565486,3,2.0,5.0,12/12/2007 0:00,2605,house
690,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,2/7/2007 0:00,2607,house
691,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,2/27/2007 0:00,2906,house
692,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,3/9/2007 0:00,2905,house
693,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,4/4/2007 0:00,2905,house
694,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,4/24/2007 0:00,2607,house
695,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,5/24/2007 0:00,2902,house
696,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,5/25/2007 0:00,2906,house
697,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,6/26/2007 0:00,2902,house
698,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,6/27/2007 0:00,2906,house
699,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,6/27/2007 0:00,2612,house
700,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,6/28/2007 0:00,2904,house
701,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,6/30/2007 0:00,2615,house
702,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,7/2/2007 0:00,2914,house
703,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,7/3/2007 0:00,2906,house
704,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,7/8/2007 0:00,2600,house
705,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,7/12/2007 0:00,2602,house
706,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,7/18/2007 0:00,2602,house
707,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,7/20/2007 0:00,2605,house
708,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,7/20/2007 0:00,2904,house
709,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,7/21/2007 0:00,2603,house
710,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,7/30/2007 0:00,2611,house
711,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,7/31/2007 0:00,2605,house
712,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,7/31/2007 0:00,2903,house
713,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,8/3/2007 0:00,2905,house
714,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,8/3/2007 0:00,2607,house
715,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,8/7/2007 0:00,2904,house
716,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,8/10/2007 0:00,2602,house
717,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,8/10/2007 0:00,2602,house
718,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,8/11/2007 0:00,2602,house
719,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,8/14/2007 0:00,2617,house
720,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,8/24/2007 0:00,2904,house
721,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,8/28/2007 0:00,2906,house
722,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,8/28/2007 0:00,2902,house
723,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,8/30/2007 0:00,2905,house
724,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,8/31/2007 0:00,2611,house
725,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,9/6/2007 0:00,2611,house
726,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,9/11/2007 0:00,2904,house
727,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,9/18/2007 0:00,2602,house
728,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,9/20/2007 0:00,2604,house
729,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,9/21/2007 0:00,2603,house
730,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,9/22/2007 0:00,2607,house
731,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,10/2/2007 0:00,2611,house
732,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,10/12/2007 0:00,2905,house
733,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,10/12/2007 0:00,2614,house
734,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,10/15/2007 0:00,2615,house
735,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,10/19/2007 0:00,2905,house
736,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,10/24/2007 0:00,2602,house
737,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,11/5/2007 0:00,2611,house
738,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,11/7/2007 0:00,2615,house
739,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,11/8/2007 0:00,2905,house
740,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,11/12/2007 0:00,2903,house
741,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,11/16/2007 0:00,2615,house
742,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,11/17/2007 0:00,2902,house
743,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,11/17/2007 0:00,2603,house
744,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,11/17/2007 0:00,2603,house
745,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,11/20/2007 0:00,2615,house
746,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,11/22/2007 0:00,2902,house
747,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,11/23/2007 0:00,2904,house
748,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,11/24/2007 0:00,2905,house
749,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,11/24/2007 0:00,2605,house
750,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,11/30/2007 0:00,2602,house
751,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,12/1/2007 0:00,2615,house
752,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,12/3/2007 0:00,2905,house
753,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,12/4/2007 0:00,2906,house
754,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,12/5/2007 0:00,2600,house
755,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,12/7/2007 0:00,2902,house
756,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,12/8/2007 0:00,2602,house
757,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,12/8/2007 0:00,2906,house
758,CA,841,2474,0.33993532740501214,274.614,3.0624804270721815,3,3.5,6.5,12/12/2007 0:00,2605,house
759,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,2/7/2007 0:00,2607,house
760,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,2/27/2007 0:00,2906,house
761,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,3/9/2007 0:00,2905,house
762,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,4/4/2007 0:00,2905,house
763,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,4/24/2007 0:00,2607,house
764,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,5/24/2007 0:00,2902,house
765,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,5/25/2007 0:00,2906,house
766,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,6/26/2007 0:00,2902,house
767,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,6/27/2007 0:00,2906,house
768,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,6/27/2007 0:00,2612,house
769,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,6/28/2007 0:00,2904,house
770,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,6/30/2007 0:00,2615,house
771,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,7/2/2007 0:00,2914,house
772,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,7/3/2007 0:00,2906,house
773,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,7/8/2007 0:00,2600,house
774,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,7/12/2007 0:00,2602,house
775,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,7/18/2007 0:00,2602,house
776,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,7/20/2007 0:00,2605,house
777,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,7/20/2007 0:00,2904,house
778,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,7/21/2007 0:00,2603,house
779,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,7/30/2007 0:00,2611,house
780,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,7/31/2007 0:00,2605,house
781,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,7/31/2007 0:00,2903,house
782,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,8/3/2007 0:00,2905,house
783,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,8/3/2007 0:00,2607,house
784,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,8/7/2007 0:00,2904,house
785,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,8/10/2007 0:00,2602,house
786,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,8/10/2007 0:00,2602,house
787,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,8/11/2007 0:00,2602,house
788,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,8/14/2007 0:00,2617,house
789,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,8/24/2007 0:00,2904,house
790,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,8/28/2007 0:00,2906,house
791,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,8/28/2007 0:00,2902,house
792,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,8/30/2007 0:00,2905,house
793,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,8/31/2007 0:00,2611,house
794,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,9/6/2007 0:00,2611,house
795,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,9/11/2007 0:00,2904,house
796,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,9/18/2007 0:00,2602,house
797,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,9/20/2007 0:00,2604,house
798,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,9/21/2007 0:00,2603,house
799,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,9/22/2007 0:00,2607,house
800,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,10/2/2007 0:00,2611,house
801,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,10/12/2007 0:00,2905,house
802,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,10/12/2007 0:00,2614,house
803,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,10/15/2007 0:00,2615,house
804,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,10/19/2007 0:00,2905,house
805,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,10/24/2007 0:00,2602,house
806,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,11/5/2007 0:00,2611,house
807,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,11/7/2007 0:00,2615,house
808,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,11/8/2007 0:00,2905,house
809,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,11/12/2007 0:00,2903,house
810,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,11/16/2007 0:00,2615,house
811,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,11/17/2007 0:00,2902,house
812,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,11/17/2007 0:00,2603,house
813,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,11/17/2007 0:00,2603,house
814,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,11/20/2007 0:00,2615,house
815,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,11/22/2007 0:00,2902,house
816,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,11/23/2007 0:00,2904,house
817,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,11/24/2007 0:00,2905,house
818,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,11/24/2007 0:00,2605,house
819,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,11/30/2007 0:00,2602,house
820,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,12/1/2007 0:00,2615,house
821,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,12/3/2007 0:00,2905,house
822,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,12/4/2007 0:00,2906,house
823,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,12/5/2007 0:00,2600,house
824,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,12/7/2007 0:00,2902,house
825,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,12/8/2007 0:00,2602,house
826,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,12/8/2007 0:00,2906,house
827,CA,300,1464,0.20491803278688525,162.504,1.8461084034854527,3,3.0,6.0,12/12/2007 0:00,2605,house
828,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,2/7/2007 0:00,2607,house
829,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,2/27/2007 0:00,2906,house
830,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,3/9/2007 0:00,2905,house
831,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,4/4/2007 0:00,2905,house
832,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,4/24/2007 0:00,2607,house
833,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,5/24/2007 0:00,2902,house
834,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,5/25/2007 0:00,2906,house
835,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,6/26/2007 0:00,2902,house
836,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,6/27/2007 0:00,2906,house
837,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,6/27/2007 0:00,2612,house
838,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,6/28/2007 0:00,2904,house
839,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,6/30/2007 0:00,2615,house
840,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,7/2/2007 0:00,2914,house
841,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,7/3/2007 0:00,2906,house
842,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,7/8/2007 0:00,2600,house
843,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,7/12/2007 0:00,2602,house
844,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,7/18/2007 0:00,2602,house
845,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,7/20/2007 0:00,2605,house
846,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,7/20/2007 0:00,2904,house
847,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,7/21/2007 0:00,2603,house
848,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,7/30/2007 0:00,2611,house
849,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,7/31/2007 0:00,2605,house
850,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,7/31/2007 0:00,2903,house
851,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,8/3/2007 0:00,2905,house
852,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,8/3/2007 0:00,2607,house
853,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,8/7/2007 0:00,2904,house
854,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,8/10/2007 0:00,2602,house
855,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,8/10/2007 0:00,2602,house
856,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,8/11/2007 0:00,2602,house
857,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,8/14/2007 0:00,2617,house
858,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,8/24/2007 0:00,2904,house
859,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,8/28/2007 0:00,2906,house
860,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,8/28/2007 0:00,2902,house
861,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,8/30/2007 0:00,2905,house
862,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,8/31/2007 0:00,2611,house
863,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,9/6/2007 0:00,2611,house
864,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,9/11/2007 0:00,2904,house
865,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,9/18/2007 0:00,2602,house
866,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,9/20/2007 0:00,2604,house
867,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,9/21/2007 0:00,2603,house
868,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,9/22/2007 0:00,2607,house
869,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,10/2/2007 0:00,2611,house
870,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,10/12/2007 0:00,2905,house
871,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,10/12/2007 0:00,2614,house
872,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,10/15/2007 0:00,2615,house
873,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,10/19/2007 0:00,2905,house
874,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,10/24/2007 0:00,2602,house
875,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,11/5/2007 0:00,2611,house
876,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,11/7/2007 0:00,2615,house
877,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,11/8/2007 0:00,2905,house
878,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,11/12/2007 0:00,2903,house
879,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,11/16/2007 0:00,2615,house
880,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,11/17/2007 0:00,2902,house
881,CA,285,1419,0.20084566596194503,157.50900000000001,1.8094204140715766,3,2.0,5.0,11/17/2007 0:00,2603,house
